retrieved_at,car_park,occupied,vacant,total_occupied,total_vacant
2026-07-21 14:38:41,F,1250,296,5775,3469
2026-07-21 14:38:41,E,948,397,5775,3469
2026-07-21 14:38:41,A,1310,1915,5775,3469
2026-07-21 14:38:41,C,1450,598,5775,3469
2026-07-21 15:00:38,B,754,326,5495,3749
2026-07-21 15:00:38,F,1217,329,5495,3749
2026-07-21 15:00:38,E,895,450,5495,3749
2026-07-21 15:00:38,A,1239,1986,5495,3749
2026-07-21 15:00:38,C,1390,658,5495,3749
2026-07-21 15:30:29,B,691,389,5025,4219
2026-07-21 15:30:29,F,1121,425,5025,4219
2026-07-21 15:30:29,E,813,532,5025,4219
2026-07-21 15:30:29,A,1116,2109,5025,4219
2026-07-21 15:30:29,C,1284,764,5025,4219
2026-07-21 16:00:38,B,678,402,4772,4472
2026-07-21 16:00:38,F,1064,482,4772,4472
2026-07-21 16:00:38,E,794,551,4772,4472
2026-07-21 16:00:38,A,1001,2224,4772,4472
2026-07-21 16:00:38,C,1235,813,4772,4472
2026-07-21 16:30:28,B,680,400,4417,4827
2026-07-21 16:30:28,F,998,548,4417,4827
2026-07-21 16:30:28,E,752,593,4417,4827
2026-07-21 16:30:28,A,880,2345,4417,4827
2026-07-21 16:30:28,C,1107,941,4417,4827
2026-07-21 17:00:42,B,656,424,3929,5315
2026-07-21 17:00:42,F,875,671,3929,5315
2026-07-21 17:00:42,E,660,685,3929,5315
2026-07-21 17:00:42,A,772,2453,3929,5315
2026-07-21 17:00:42,C,966,1082,3929,5315
2026-07-21 17:24:36,B,654,426,3372,5872
2026-07-21 17:24:36,F,754,792,3372,5872
2026-07-21 17:24:36,E,575,770,3372,5872
2026-07-21 17:24:36,A,631,2594,3372,5872
2026-07-21 17:24:36,C,758,1290,3372,5872
2026-07-21 17:30:30,B,649,431,3234,6010
2026-07-21 17:30:30,F,732,814,3234,6010
2026-07-21 17:30:30,E,556,789,3234,6010
2026-07-21 17:30:30,A,598,2627,3234,6010
2026-07-21 17:30:30,C,699,1349,3234,6010
2026-07-21 18:30:32,B,612,468,1847,7397
2026-07-21 18:30:32,F,337,1209,1847,7397
2026-07-21 18:30:32,E,355,990,1847,7397
2026-07-21 18:30:32,A,181,3044,1847,7397
2026-07-21 18:30:32,C,362,1686,1847,7397
2026-07-21 19:00:41,B,639,441,1704,7540
2026-07-21 19:00:41,F,313,1233,1704,7540
2026-07-21 19:00:41,E,310,1035,1704,7540
2026-07-21 19:00:41,A,131,3094,1704,7540
2026-07-21 19:00:41,C,311,1737,1704,7540
2026-07-21 19:30:34,B,674,406,1624,7620
2026-07-21 19:30:34,F,298,1248,1624,7620
2026-07-21 19:30:34,E,267,1078,1624,7620
2026-07-21 19:30:34,A,124,3101,1624,7620
2026-07-21 19:30:34,C,261,1787,1624,7620
2026-07-21 19:56:17,B,680,400,1559,7685
2026-07-21 19:56:17,F,277,1269,1559,7685
2026-07-21 19:56:17,E,245,1100,1559,7685
2026-07-21 19:56:17,A,116,3109,1559,7685
2026-07-21 19:56:17,C,241,1807,1559,7685
2026-07-21 20:00:44,B,681,399,1540,7704
2026-07-21 20:00:44,F,271,1275,1540,7704
2026-07-21 20:00:44,E,236,1109,1540,7704
2026-07-21 20:00:44,A,114,3111,1540,7704
2026-07-21 20:00:44,C,238,1810,1540,7704
2026-07-21 20:30:32,B,650,430,1418,7826
2026-07-21 20:30:32,F,247,1299,1418,7826
2026-07-21 20:30:32,E,190,1155,1418,7826
2026-07-21 20:30:32,A,117,3108,1418,7826
2026-07-21 20:30:32,C,214,1834,1418,7826
2026-07-21 21:00:38,B,630,450,1325,7919
2026-07-21 21:00:38,F,226,1320,1325,7919
2026-07-21 21:00:38,E,162,1183,1325,7919
2026-07-21 21:00:38,A,108,3117,1325,7919
2026-07-21 21:00:38,C,199,1849,1325,7919
2026-07-21 21:30:35,B,458,622,1002,8242
2026-07-21 21:30:35,F,186,1360,1002,8242
2026-07-21 21:30:35,E,100,1245,1002,8242
2026-07-21 21:30:35,A,81,3144,1002,8242
2026-07-21 21:30:35,C,177,1871,1002,8242
2026-07-21 21:41:29,B,430,650,948,8296
2026-07-21 21:41:29,F,177,1369,948,8296
2026-07-21 21:41:29,E,95,1250,948,8296
2026-07-21 21:41:29,A,80,3145,948,8296
2026-07-21 21:41:29,C,166,1882,948,8296
2026-07-21 22:00:43,B,415,665,902,8342
2026-07-21 22:00:43,F,172,1374,902,8342
2026-07-21 22:00:43,E,85,1260,902,8342
2026-07-21 22:00:43,A,74,3151,902,8342
2026-07-21 22:00:43,C,156,1892,902,8342
2026-07-21 22:30:34,B,359,721,781,8463
2026-07-21 22:30:34,F,157,1389,781,8463
2026-07-21 22:30:34,E,65,1280,781,8463
2026-07-21 22:30:34,A,72,3153,781,8463
2026-07-21 22:30:34,C,128,1920,781,8463
2026-07-21 23:00:44,B,324,756,714,8530
2026-07-21 23:00:44,F,145,1401,714,8530
2026-07-21 23:00:44,E,62,1283,714,8530
2026-07-21 23:00:44,A,66,3159,714,8530
2026-07-21 23:00:44,C,117,1931,714,8530
2026-07-21 23:07:29,B,296,784,675,8569
2026-07-21 23:07:29,F,140,1406,675,8569
2026-07-21 23:07:29,E,61,1284,675,8569
2026-07-21 23:07:29,A,64,3161,675,8569
2026-07-21 23:07:29,C,114,1934,675,8569
2026-07-21 23:30:30,B,277,803,636,8608
2026-07-21 23:30:30,F,130,1416,636,8608
2026-07-21 23:30:30,E,57,1288,636,8608
2026-07-21 23:30:30,A,63,3162,636,8608
2026-07-21 23:30:30,C,109,1939,636,8608
2026-07-22 00:00:42,B,229,851,594,8650
2026-07-22 00:00:42,F,135,1411,594,8650
2026-07-22 00:00:42,E,52,1293,594,8650
2026-07-22 00:00:42,A,62,3163,594,8650
2026-07-22 00:00:42,C,116,1932,594,8650
2026-07-22 00:30:34,B,178,902,521,8723
2026-07-22 00:30:34,F,136,1410,521,8723
2026-07-22 00:30:34,E,48,1297,521,8723
2026-07-22 00:30:34,A,58,3167,521,8723
2026-07-22 00:30:34,C,101,1947,521,8723
2026-07-22 01:00:42,B,77,1003,411,8833
2026-07-22 01:00:42,F,134,1412,411,8833
2026-07-22 01:00:42,E,46,1299,411,8833
2026-07-22 01:00:42,A,57,3168,411,8833
2026-07-22 01:00:42,C,97,1951,411,8833
2026-07-22 01:19:29,B,42,1038,363,8881
2026-07-22 01:19:29,F,133,1413,363,8881
2026-07-22 01:19:29,E,40,1305,363,8881
2026-07-22 01:19:29,A,56,3169,363,8881
2026-07-22 01:19:29,C,92,1956,363,8881
2026-07-22 01:30:40,B,38,1042,364,8880
2026-07-22 01:30:40,F,133,1413,364,8880
2026-07-22 01:30:40,E,42,1303,364,8880
2026-07-22 01:30:40,A,57,3168,364,8880
2026-07-22 01:30:40,C,94,1954,364,8880
2026-07-22 02:30:33,B,34,1046,355,8889
2026-07-22 02:30:33,F,127,1419,355,8889
2026-07-22 02:30:33,E,38,1307,355,8889
2026-07-22 02:30:33,A,55,3170,355,8889
2026-07-22 02:30:33,C,101,1947,355,8889
2026-07-22 02:50:36,B,34,1046,357,8887
2026-07-22 02:50:36,F,128,1418,357,8887
2026-07-22 02:50:36,E,39,1306,357,8887
2026-07-22 02:50:36,A,54,3171,357,8887
2026-07-22 02:50:36,C,102,1946,357,8887
2026-07-22 03:00:45,B,34,1046,353,8891
2026-07-22 03:00:45,F,126,1420,353,8891
2026-07-22 03:00:45,E,41,1304,353,8891
2026-07-22 03:00:45,A,53,3172,353,8891
2026-07-22 03:00:45,C,99,1949,353,8891
2026-07-22 03:30:29,B,34,1046,346,8898
2026-07-22 03:30:29,F,125,1421,346,8898
2026-07-22 03:30:29,E,40,1305,346,8898
2026-07-22 03:30:29,A,52,3173,346,8898
2026-07-22 03:30:29,C,95,1953,346,8898
2026-07-22 04:00:36,B,34,1046,345,8899
2026-07-22 04:00:36,F,125,1421,345,8899
2026-07-22 04:00:36,E,39,1306,345,8899
2026-07-22 04:00:36,A,53,3172,345,8899
2026-07-22 04:00:36,C,94,1954,345,8899
2026-07-22 04:05:13,B,34,1046,342,8902
2026-07-22 04:05:13,F,124,1422,342,8902
2026-07-22 04:05:13,E,39,1306,342,8902
2026-07-22 04:05:13,A,51,3174,342,8902
2026-07-22 04:05:13,C,94,1954,342,8902
2026-07-22 04:30:32,B,34,1046,342,8902
2026-07-22 04:30:32,F,125,1421,342,8902
2026-07-22 04:30:32,E,39,1306,342,8902
2026-07-22 04:30:32,A,51,3174,342,8902
2026-07-22 04:30:32,C,93,1955,342,8902
2026-07-22 05:00:42,B,34,1046,350,8894
2026-07-22 05:00:42,F,128,1418,350,8894
2026-07-22 05:00:42,E,39,1306,350,8894
2026-07-22 05:00:42,A,51,3174,350,8894
2026-07-22 05:00:42,C,98,1950,350,8894
2026-07-22 05:30:35,B,34,1046,352,8892
2026-07-22 05:30:35,F,127,1419,352,8892
2026-07-22 05:30:35,E,42,1303,352,8892
2026-07-22 05:30:35,A,51,3174,352,8892
2026-07-22 05:30:35,C,98,1950,352,8892
2026-07-22 05:57:16,B,34,1046,422,8822
2026-07-22 05:57:16,F,148,1398,422,8822
2026-07-22 05:57:16,E,57,1288,422,8822
2026-07-22 05:57:16,A,56,3169,422,8822
2026-07-22 05:57:16,C,127,1921,422,8822
2026-07-22 06:00:38,B,34,1046,423,8821
2026-07-22 06:00:38,F,151,1395,423,8821
2026-07-22 06:00:38,E,60,1285,423,8821
2026-07-22 06:00:38,A,57,3168,423,8821
2026-07-22 06:00:38,C,121,1927,423,8821
2026-07-22 06:30:32,B,36,1044,497,8747
2026-07-22 06:30:32,F,165,1381,497,8747
2026-07-22 06:30:32,E,84,1261,497,8747
2026-07-22 06:30:32,A,66,3159,497,8747
2026-07-22 06:30:32,C,146,1902,497,8747
2026-07-22 06:59:13,B,35,1045,655,8589
2026-07-22 06:59:13,F,210,1336,655,8589
2026-07-22 06:59:13,E,105,1240,655,8589
2026-07-22 06:59:13,A,96,3129,655,8589
2026-07-22 06:59:13,C,209,1839,655,8589
2026-07-22 07:00:40,B,35,1045,657,8587
2026-07-22 07:00:40,F,212,1334,657,8587
2026-07-22 07:00:40,E,106,1239,657,8587
2026-07-22 07:00:40,A,98,3127,657,8587
2026-07-22 07:00:40,C,206,1842,657,8587
2026-07-22 07:30:32,B,35,1045,809,8435
2026-07-22 07:30:32,F,243,1303,809,8435
2026-07-22 07:30:32,E,126,1219,809,8435
2026-07-22 07:30:32,A,134,3091,809,8435
2026-07-22 07:30:32,C,271,1777,809,8435
2026-07-22 08:00:38,B,34,1046,1114,8130
2026-07-22 08:00:38,F,311,1235,1114,8130
2026-07-22 08:00:38,E,189,1156,1114,8130
2026-07-22 08:00:38,A,181,3044,1114,8130
2026-07-22 08:00:38,C,399,1649,1114,8130
2026-07-22 08:01:48,B,34,1046,1136,8108
2026-07-22 08:01:48,F,313,1233,1136,8108
2026-07-22 08:01:48,E,196,1149,1136,8108
2026-07-22 08:01:48,A,187,3038,1136,8108
2026-07-22 08:01:48,C,406,1642,1136,8108
2026-07-22 08:30:31,B,34,1046,1526,7718
2026-07-22 08:30:31,F,381,1165,1526,7718
2026-07-22 08:30:31,E,264,1081,1526,7718
2026-07-22 08:30:31,A,244,2981,1526,7718
2026-07-22 08:30:31,C,603,1445,1526,7718
2026-07-22 09:00:36,B,85,995,2272,6972
2026-07-22 09:00:36,F,562,984,2272,6972
2026-07-22 09:00:36,E,412,933,2272,6972
2026-07-22 09:00:36,A,385,2840,2272,6972
2026-07-22 09:00:36,C,828,1220,2272,6972
2026-07-22 09:24:54,B,204,876,3147,6097
2026-07-22 09:24:54,F,753,793,3147,6097
2026-07-22 09:24:54,E,582,763,3147,6097
2026-07-22 09:24:54,A,567,2658,3147,6097
2026-07-22 09:24:54,C,1041,1007,3147,6097
2026-07-22 09:30:30,B,230,850,3358,5886
2026-07-22 09:30:30,F,804,742,3358,5886
2026-07-22 09:30:30,E,618,727,3358,5886
2026-07-22 09:30:30,A,621,2604,3358,5886
2026-07-22 09:30:30,C,1085,963,3358,5886
